topic,model,condition,condition_label,word_count,relevance,reason,error_records,minor,major,erroneous_units,assessed_units,uncertain_units,skipped_units,error_details,report
covalent radius,llama-4-maverick,Hindi prompt / Hindi response,Hindi prompt / Hindi response,304,on_topic,"The response explains the concept, characteristics, periodic trends, and importance of covalent radius in Hindi as requested.",1,0,1,1,4,0,0,"[{'content_unit_id': 'u1', 'content_unit_label': 'Definition of covalent radius', 'passage_ids': ['p4'], 'description': ""Covalent radius is incorrectly defined as the distance from the nucleus to the outermost electron when bonded ('नाभिक से उसके सबसे बाहरी इलेक्ट्रॉन तक की दूरी का माप'). Electrons in a covalent bond are shared in molecular orbitals and cannot be localized to a definite outermost boundary; rather, covalent radius is experimentally defined as half the internuclear distance between two identical bonded atoms."", 'correction': 'सहसंयोजक त्रिज्या को एकल सहसंयोजक बंध द्वारा जुड़े दो समान परमाणुओं के नाभिकों के बीच की दूरी (अंतर-नाभिकीय दूरी) के आधे के रूप में परिभाषित किया जाता है।', 'severity': 'major'}]",ch-5_covalent_radius/hindi-native/evaluation/llama-4-maverick__f6df543de7c7/results.md
covalent radius,grok-4.3,English prompt / Hindi response,English prompt / Hindi response,264,on_topic,"The response directly explains covalent radius in Hindi at a high school level, covering its definition, calculation method, illustrative worked examples (H2 and Cl2), homonuclear single-bond condition, and periodic trends across periods and down groups.",0,0,0,0,6,0,0,[],ch-5_covalent_radius/hindi-english/evaluation/grok-4.3__80c16b39ba39/results.md
covalent radius,claude-sonnet-5,French prompt / French response,French prompt / French response,282,on_topic,"The response provides a clear explanation of covalent radius, including its definition, determination method, worked example, analogy, periodic trends, representative values, and conceptual qualifications.",0,0,0,0,7,0,0,[],ch-5_covalent_radius/french-native/evaluation/claude-sonnet-5__2babbd8a032b/results.md
alkaline earth metals,claude-sonnet-5,Arabic prompt / Arabic response,Arabic prompt / Arabic response,285,on_topic,"The explanation covers Group 2 elements (alkaline earth metals) comprehensively, including their identity, etymology, electron configuration, periodic trends, reactions with water and oxygen, and everyday applications.",0,0,0,0,9,0,0,[],ch-6_alkaline_earth_metals/arabic-native/evaluation/claude-sonnet-5__4a306852a9cf/results.md
alkaline earth metals,grok-4.3,English prompt / Arabic response,English prompt / Arabic response,301,on_topic,"The text directly and comprehensively explains the alkaline earth metals (Group 2 elements), covering their periodic table identity, physical and chemical properties, characteristic reactions, everyday applications, and comparison with alkali metals.",0,0,0,0,11,0,0,[],ch-6_alkaline_earth_metals/arabic-english/evaluation/grok-4.3__1f608b7350e0/results.md
alkaline earth metals,claude-sonnet-5,English prompt / Arabic response,English prompt / Arabic response,206,on_topic,"The response explains the Group 2 alkaline earth metals in Arabic, addressing their definition, constituent elements, electronic configuration, physical and chemical properties, key chemical reactions, periodic trends, real-world applications, and a mnemonic aid.",0,0,0,0,9,0,0,[],ch-6_alkaline_earth_metals/arabic-english/evaluation/claude-sonnet-5__9ca6e503738e/results.md
alkaline earth metals,gemini-3.8-flash,Arabic prompt / Arabic response,Arabic prompt / Arabic response,500,on_topic,"The response directly and thoroughly explains alkaline earth metals (Group 2), covering their location, identity, etymology, key chemical characteristics, group trends, flame tests, real-world applications, and review material.",0,0,0,0,9,0,0,[],ch-6_alkaline_earth_metals/arabic-native/evaluation/gemini-3.8-flash__57626a8cefa1/results.md
alkaline earth metals,llama-4-maverick,English prompt / Arabic response,English prompt / Arabic response,266,on_topic,"The explanation directly covers alkaline earth metals (Group 2), including their identification, general chemical and physical properties, practical applications of specific elements, and technological significance.",0,0,0,0,8,0,0,[],ch-6_alkaline_earth_metals/arabic-english/evaluation/llama-4-maverick__d1d8203abccf/results.md
alkaline earth metals,llama-4-maverick,Arabic prompt / Arabic response,Arabic prompt / Arabic response,281,on_topic,"The response directly explains alkaline earth metals, including their members, electronic configuration, chemical reactivity and reactions, and practical applications.",0,0,0,0,10,0,0,[],ch-6_alkaline_earth_metals/arabic-native/evaluation/llama-4-maverick__9e2c1e4bc448/results.md
alkaline earth metals,gpt-5.6-terra,Arabic prompt / Arabic response,Arabic prompt / Arabic response,561,on_topic,"The response provides a comprehensive and accurate high-school level explanation of the alkaline earth metals (Group 2), covering their identity, naming origin, electron configuration, physical and chemical properties, reactivity trends, comparison to alkali metals, practical applications, the anomalous behavior of beryllium, and a summary.",0,0,0,0,16,0,0,[],ch-6_alkaline_earth_metals/arabic-native/evaluation/gpt-5.6-terra__ca8008c3d1f5/results.md
alkaline earth metals,gemini-3.8-flash,English prompt / Arabic response,English prompt / Arabic response,495,on_topic,"The explanation comprehensively covers alkaline earth metals, including their position in the periodic table, list of group members, origin of their name, atomic and chemical properties, physical traits, real-world examples, and a summary review.",0,0,0,0,10,0,0,[],ch-6_alkaline_earth_metals/arabic-english/evaluation/gemini-3.8-flash__743c37c4ca01/results.md
alkaline earth metals,claude-sonnet-5,English prompt / Bengali response,English prompt / Bengali response,320,on_topic,"The response comprehensively covers group 2 alkaline earth metals in Bengali, detailing their members, etymology, electron configurations, physical and chemical properties, real-life applications, a mnemonic, and a summary recap.",0,0,0,0,12,0,0,[],ch-6_alkaline_earth_metals/bengali-english/evaluation/claude-sonnet-5__1483ba57015d/results.md
alkaline earth metals,grok-4.3,Arabic prompt / Arabic response,Arabic prompt / Arabic response,349,on_topic,"The response provides an accurate and structured explanation of the alkaline earth metals (Group 2), covering their identity and members, general physical properties, chemical reactivity and characteristic equations, periodic trends, the anomalous behavior of beryllium, and practical real-world applications.",0,0,0,0,10,0,0,[],ch-6_alkaline_earth_metals/arabic-native/evaluation/grok-4.3__23e60e367490/results.md
alkaline earth metals,gpt-5.6-terra,English prompt / Arabic response,English prompt / Arabic response,640,on_topic,"The response provides a comprehensive and accurate high-school level explanation of Group 2 elements (the alkaline earth metals) in Arabic, covering all fundamental aspects of the requested topic.",0,0,0,0,16,0,0,[],ch-6_alkaline_earth_metals/arabic-english/evaluation/gpt-5.6-terra__e8f24748de20/results.md
alkaline earth metals,claude-sonnet-5,English prompt / English response,English prompt / English response,300,on_topic,"The response provides a comprehensive overview of the alkaline earth metals (Group 2 of the periodic table), including elemental composition, naming etymology, electron configuration, reactivity, physical and chemical properties, real-world applications, an analogy, and a comprehension check.",0,0,0,0,12,0,0,[],ch-6_alkaline_earth_metals/english/evaluation/claude-sonnet-5__6bc9b78bb3c7/results.md
alkaline earth metals,gemini-3.8-flash,English prompt / English response,English prompt / English response,627,on_topic,"The text comprehensively introduces Group 2 alkaline earth metals, including their identity, position on the periodic table, name origin, electronic configuration, chemical reactivity trends, characteristic flame colors, and real-world applications.",0,0,0,0,10,0,0,[],ch-6_alkaline_earth_metals/english/evaluation/gemini-3.8-flash__58f5e66074c8/results.md
alkaline earth metals,gpt-5.6-terra,English prompt / English response,English prompt / English response,706,on_topic,"The response explains the alkaline earth metals (Group 2), covering their identities, electron arrangement, general properties, reactivity trends, chemical reactions, significant compounds, flame test colours, anomalous behavior, and everyday applications.",0,0,0,0,21,0,0,[],ch-6_alkaline_earth_metals/english/evaluation/gpt-5.6-terra__99440811a779/results.md
alkaline earth metals,grok-4.3,English prompt / English response,English prompt / English response,466,on_topic,"The explanation directly and accurately covers Group 2 alkaline earth metals, including their members, naming origin, physical and chemical properties, periodic trends, practical uses, and comparison to alkali metals.",0,0,0,0,10,0,0,[],ch-6_alkaline_earth_metals/english/evaluation/grok-4.3__b311aa7d13de/results.md
alkaline earth metals,llama-4-maverick,English prompt / English response,English prompt / English response,389,on_topic,"The response explains the definition, members, physical and chemical properties, applications, and review questions concerning alkaline earth metals (Group 2 elements).",2,2,0,2,9,0,0,"[{'content_unit_id': 'u2', 'content_unit_label': 'Origin of the name alkaline earth metals', 'passage_ids': ['p10'], 'description': ""States that the elements are called 'alkaline earth metals' because they are less reactive than alkali metals and typically found in the earth's crust."", 'correction': ""The name comes from the old chemical term 'earths' applied to their oxides, which remained unchanged by fire and formed basic (alkaline) solutions in water."", 'severity': 'minor'}, {'content_unit_id': 'u3', 'content_unit_label': 'Physical properties of alkaline earth metals', 'passage_ids': ['p15'], 'description': 'States that magnesium is the lightest of the alkaline earth metals in the context of density.', 'correction': ""Calcium has the lowest density of the Group 2 elements (~1.55 g/cm³, compared to magnesium's ~1.74 g/cm³), while beryllium has the lowest atomic weight."", 'severity': 'minor'}]",ch-6_alkaline_earth_metals/english/evaluation/llama-4-maverick__b9846008a7f0/results.md
alkaline earth metals,llama-4-maverick,English prompt / Bengali response,English prompt / Bengali response,212,on_topic,"The response directly and comprehensively explains alkaline earth metals in Bengali, covering their definition, constituent elements, the origin of their name, general physical and chemical properties, and practical applications.",0,0,0,0,8,0,0,[],ch-6_alkaline_earth_metals/bengali-english/evaluation/llama-4-maverick__2d5200297901/results.md
