topic,model,condition,language,prompt_type,unit_id,kind,label,word_count,excerpt_count
ch-4_redox_reactions,gpt-5.6-terra,tamil-native,Tamil,native,u9,EXAMPLE,Combustion of fuels as an everyday redox reaction,24,1
ch-4_redox_reactions,gpt-5.6-terra,tamil-native,Tamil,native,u10,EXAMPLE,Chemical reactions in batteries producing electricity,16,1
ch-4_redox_reactions,gpt-5.6-terra,tamil-native,Tamil,native,u11,STUDY_SUPPORT,Summary table and takeaway rule for redox concepts,38,1
ch-4_redox_reactions,grok-4.3,tamil-native,Tamil,native,u1,CONCEPT,"Definitions of oxidation, reduction, and redox reactions",46,1
ch-4_redox_reactions,grok-4.3,tamil-native,Tamil,native,u2,EXAMPLE,Zinc and copper sulfate displacement reaction,37,1
ch-4_redox_reactions,grok-4.3,tamil-native,Tamil,native,u3,EXAMPLE,Rusting of iron as a redox example,24,1
ch-4_redox_reactions,grok-4.3,tamil-native,Tamil,native,u4,CONCEPT,Identifying redox reactions via oxidation numbers,13,1
ch-4_redox_reactions,grok-4.3,tamil-native,Tamil,native,u5,EXAMPLE,"Redox in everyday life: batteries, respiration, photosynthesis, combustion",30,1
ch-4_redox_reactions,grok-4.3,tamil-native,Tamil,native,u6,STUDY_SUPPORT,Recap of oxidation and reduction definitions,12,1
ch-4_redox_reactions,grok-4.3,tamil-native,Tamil,native,u7,STUDY_SUPPORT,OIL RIG mnemonic,15,1
ch-4_redox_reactions,grok-4.3,tamil-native,Tamil,native,u8,STUDY_SUPPORT,Offer for further study/practice on specific examples or calculating oxidation numbers,15,1
ch-4_redox_reactions,llama-4-maverick,tamil-native,Tamil,native,u1,CONCEPT,Classical definition of oxidation and reduction,24,1
ch-4_redox_reactions,llama-4-maverick,tamil-native,Tamil,native,u2,EXAMPLE,Oxidation of copper to copper oxide,13,1
ch-4_redox_reactions,llama-4-maverick,tamil-native,Tamil,native,u3,EXAMPLE,Reaction of hydrogen and chlorine to form hydrogen chloride,18,1
ch-4_redox_reactions,llama-4-maverick,tamil-native,Tamil,native,u4,CONCEPT,Simultaneous occurrence of oxidation and reduction in redox reactions,30,1
ch-5_covalent_radius,claude-sonnet-5,arabic-english,Arabic,english,u1,CONCEPT,Definition and diagrammatic representation of covalent radius,63,1
ch-5_covalent_radius,claude-sonnet-5,arabic-english,Arabic,english,u2,EXAMPLE,Calculation of the covalent radius of chlorine,20,1
ch-5_covalent_radius,claude-sonnet-5,arabic-english,Arabic,english,u3,CONCEPT,Factors influencing covalent radius,23,1
ch-5_covalent_radius,claude-sonnet-5,arabic-english,Arabic,english,u4,CONCEPT,Periodic trends of covalent radius across periods and groups,35,1
ch-5_covalent_radius,claude-sonnet-5,arabic-english,Arabic,english,u5,CONCEPT,Physical justification for measuring covalent radius based on electron wave nature,31,1
ch-5_covalent_radius,claude-sonnet-5,arabic-english,Arabic,english,u6,STUDY_SUPPORT,Quick summary of key covalent radius facts and trends,23,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-english,Arabic,english,u1,CONCEPT,Physical impossibility of measuring isolated atomic radius due to the diffuse electron cloud,43,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-english,Arabic,english,u2,CONCEPT,"Definition, operational determination, and mathematical formula of covalent radius",97,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-english,Arabic,english,u3,CONCEPT,Periodic trends of covalent radius across groups and periods with physical explanations,101,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-english,Arabic,english,u4,ANALOGY,Analogy of compressed sponge balls to illustrate covalent bond overlap and covalent radius,27,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-english,Arabic,english,u1,CONCEPT,Definition and formula of covalent radius,39,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-english,Arabic,english,u2,EXAMPLE,Worked calculation of chlorine covalent radius in Cl2,35,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-english,Arabic,english,u3,CONCEPT,Reason for using covalent radius to estimate atomic size,27,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-english,Arabic,english,u4,CONCEPT,Periodic trends of covalent radius across periods and groups,55,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-english,Arabic,english,u5,CAVEAT,Qualification regarding the effect of bond order on covalent radius,35,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-english,Arabic,english,u6,STUDY_SUPPORT,Summary recap of the definition of covalent radius,12,1
ch-5_covalent_radius,grok-4.3,arabic-english,Arabic,english,u1,CONCEPT,Definition of covalent radius,26,1
ch-5_covalent_radius,grok-4.3,arabic-english,Arabic,english,u2,EXAMPLE,Worked example calculating the covalent radius of chlorine,18,1
ch-5_covalent_radius,grok-4.3,arabic-english,Arabic,english,u3,CONCEPT,Estimation of heteronuclear bond length using covalent radii,11,1
ch-5_covalent_radius,grok-4.3,arabic-english,Arabic,english,u4,CONCEPT,Periodic trends of covalent radius across periods and groups,22,1
ch-5_covalent_radius,llama-4-maverick,arabic-english,Arabic,english,u1,CONCEPT,Definition of covalent radius and its relationship to bond length,39,1
ch-5_covalent_radius,llama-4-maverick,arabic-english,Arabic,english,u2,EXAMPLE,Calculation of covalent radius in the hydrogen molecule,26,1
ch-5_covalent_radius,llama-4-maverick,arabic-english,Arabic,english,u3,CONCEPT,Factors influencing covalent radius,46,1
ch-5_covalent_radius,llama-4-maverick,arabic-english,Arabic,english,u4,CONCEPT,Applications and physical significance of covalent radius,47,1
ch-5_covalent_radius,claude-sonnet-5,arabic-native,Arabic,native,u1,CONCEPT,Definition and formula of covalent radius,51,1
ch-5_covalent_radius,claude-sonnet-5,arabic-native,Arabic,native,u2,CONCEPT,Rationale for using internuclear distance to estimate atomic radius,40,1
ch-5_covalent_radius,claude-sonnet-5,arabic-native,Arabic,native,u3,CONCEPT,Periodic trends of covalent radius,28,1
ch-5_covalent_radius,claude-sonnet-5,arabic-native,Arabic,native,u4,EXAMPLE,Calculating covalent radius for H2 molecule,19,1
ch-5_covalent_radius,claude-sonnet-5,arabic-native,Arabic,native,u5,CAVEAT,Distinguishing covalent radius from ionic and metallic radii,26,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-native,Arabic,native,u1,CONCEPT,"Physical rationale, definition, and geometric model of covalent radius",132,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-native,Arabic,native,u2,EXAMPLE,Worked calculation of the covalent radius of chlorine from internuclear distance,37,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-native,Arabic,native,u3,CONCEPT,Trend and mechanism of covalent radius variation across a period,52,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-native,Arabic,native,u4,CONCEPT,Trend and mechanism of covalent radius variation down a group,47,1
ch-5_covalent_radius,gemini-3.8-flash,arabic-native,Arabic,native,u5,STUDY_SUPPORT,Summary recap of covalent radius definition and periodic trends,30,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-native,Arabic,native,u1,CONCEPT,Definition and formula of covalent radius,57,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-native,Arabic,native,u2,EXAMPLE,Calculation of chlorine covalent radius from Cl-Cl bond length,27,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-native,Arabic,native,u3,CONCEPT,Physical rationale for using covalent radius,38,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-native,Arabic,native,u4,CONCEPT,Periodic trends of covalent radius,46,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-native,Arabic,native,u5,CAVEAT,Variation of covalent radius by bond multiplicity,37,1
ch-5_covalent_radius,gpt-5.6-terra,arabic-native,Arabic,native,u6,STUDY_SUPPORT,Summary recap of covalent radius,17,1
ch-5_covalent_radius,grok-4.3,arabic-native,Arabic,native,u1,CONCEPT,Definition and physical basis of covalent radius,70,1
ch-5_covalent_radius,grok-4.3,arabic-native,Arabic,native,u2,EXAMPLE,Worked calculation of chlorine covalent radius from Cl2 bond length,23,1
ch-5_covalent_radius,grok-4.3,arabic-native,Arabic,native,u3,CONCEPT,Rationale for using covalent radius and its practical utility,43,1
ch-5_covalent_radius,grok-4.3,arabic-native,Arabic,native,u4,CAVEAT,Qualification regarding single versus multiple covalent bonds,24,1
ch-5_covalent_radius,grok-4.3,arabic-native,Arabic,native,u5,CONCEPT,Periodic trends of covalent radius across periods and down groups,33,1
ch-5_covalent_radius,llama-4-maverick,arabic-native,Arabic,native,u1,CONCEPT,Definition and applications of covalent radius,52,1
ch-5_covalent_radius,claude-sonnet-5,bengali-english,Bengali,english,u1,CONCEPT,Definition and mathematical formula of covalent radius,48,2
ch-5_covalent_radius,claude-sonnet-5,bengali-english,Bengali,english,u2,ANALOGY,Analogy of touching balls to explain covalent radius,48,1
ch-5_covalent_radius,claude-sonnet-5,bengali-english,Bengali,english,u3,EXAMPLE,Calculation of covalent radius in chlorine molecule (Cl2),17,1
ch-5_covalent_radius,claude-sonnet-5,bengali-english,Bengali,english,u4,EXAMPLE,Calculation of covalent radius in hydrogen molecule (H2),16,1
ch-5_covalent_radius,claude-sonnet-5,bengali-english,Bengali,english,u5,CONCEPT,"Properties, units, and periodic trends of covalent radius",36,1
ch-5_covalent_radius,claude-sonnet-5,bengali-english,Bengali,english,u6,STUDY_SUPPORT,Mnemonic rule for covalent radius,16,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-english,Bengali,english,u1,CONCEPT,Definition and mathematical formulation of covalent radius,95,2
ch-5_covalent_radius,gemini-3.8-flash,bengali-english,Bengali,english,u2,ANALOGY,Clay or plasticine spheres analogy for covalent bonding overlap and radius,64,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-english,Bengali,english,u3,EXAMPLE,Worked calculation of covalent radius of chlorine molecule,27,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-english,Bengali,english,u4,CONCEPT,Periodic trends of covalent radius across periods and groups,85,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-english,Bengali,english,u5,CAVEAT,Conditions and qualifications for determining covalent radius,28,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-english,Bengali,english,u1,CONCEPT,Definition and formula of covalent radius,43,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-english,Bengali,english,u2,EXAMPLE,Worked calculation of chlorine's covalent radius,30,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-english,Bengali,english,u3,CONCEPT,Why covalent radius is an approximation due to diffuse electron clouds,33,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-english,Bengali,english,u4,CONCEPT,Periodic trends of covalent radius across periods and groups,75,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-english,Bengali,english,u5,CONCEPT,Effect of bond multiplicity on covalent radius,37,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-english,Bengali,english,u6,STUDY_SUPPORT,Summary recap of covalent radius definition,13,1
ch-5_covalent_radius,grok-4.3,bengali-english,Bengali,english,u1,CONCEPT,Definition of covalent radius,35,1
ch-5_covalent_radius,grok-4.3,bengali-english,Bengali,english,u2,EXAMPLE,Calculation of covalent radius in chlorine molecule,46,1
ch-5_covalent_radius,grok-4.3,bengali-english,Bengali,english,u3,CONCEPT,Significance of covalent radius,36,1
ch-5_covalent_radius,grok-4.3,bengali-english,Bengali,english,u4,STUDY_SUPPORT,Summary formula for covalent radius,15,1
ch-5_covalent_radius,llama-4-maverick,bengali-english,Bengali,english,u1,CONCEPT,Definition of bond length and covalent radius,42,1
ch-5_covalent_radius,llama-4-maverick,bengali-english,Bengali,english,u2,EXAMPLE,Calculation of covalent radius of chlorine from Cl2 bond length,38,1
ch-5_covalent_radius,llama-4-maverick,bengali-english,Bengali,english,u3,EXAMPLE,Calculation of covalent radius of hydrogen from H2 bond length,18,1
ch-5_covalent_radius,llama-4-maverick,bengali-english,Bengali,english,u4,CONCEPT,Additivity of covalent radii in heteronuclear covalent bonds,84,1
ch-5_covalent_radius,llama-4-maverick,bengali-english,Bengali,english,u5,EXAMPLE,Calculation of carbon covalent radius from CCl4 bond length,47,1
ch-5_covalent_radius,llama-4-maverick,bengali-english,Bengali,english,u6,CONCEPT,Periodic trends in covalent radius across periods and groups,87,1
ch-5_covalent_radius,llama-4-maverick,bengali-english,Bengali,english,u7,CAVEAT,Distinction between atomic radius and covalent radius,58,1
ch-5_covalent_radius,claude-sonnet-5,bengali-native,Bengali,native,u1,CONCEPT,Definition of covalent radius,27,1
ch-5_covalent_radius,claude-sonnet-5,bengali-native,Bengali,native,u2,EXAMPLE,Chlorine molecule illustration of covalent radius calculation,35,1
ch-5_covalent_radius,claude-sonnet-5,bengali-native,Bengali,native,u3,CONCEPT,Rationale for defining atomic radius through bonded atoms,30,1
ch-5_covalent_radius,claude-sonnet-5,bengali-native,Bengali,native,u4,CAVEAT,Limitation of direct calculation to homonuclear molecules,31,1
ch-5_covalent_radius,claude-sonnet-5,bengali-native,Bengali,native,u5,CONCEPT,Periodic trends of covalent radius down a group and across a period,28,1
ch-5_covalent_radius,claude-sonnet-5,bengali-native,Bengali,native,u6,STUDY_SUPPORT,Memory aid for covalent radius,10,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-native,Bengali,native,u1,CONCEPT,Difficulty of measuring isolated atomic radius due to diffuse electron clouds,57,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-native,Bengali,native,u2,ANALOGY,Hugging analogy illustrating determination of radius from internuclear distance,104,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-native,Bengali,native,u3,CONCEPT,Definition and mathematical formulation of covalent radius,46,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-native,Bengali,native,u4,EXAMPLE,Calculation of chlorine's covalent radius from the Cl2 internuclear distance,68,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-native,Bengali,native,u5,CONCEPT,Periodic trends of atomic radius across periods and groups,95,1
ch-5_covalent_radius,gemini-3.8-flash,bengali-native,Bengali,native,u6,STUDY_SUPPORT,Step-by-step summary for finding covalent radius,27,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-native,Bengali,native,u1,CONCEPT,Definition of covalent radius,53,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-native,Bengali,native,u2,EXAMPLE,Calculation of chlorine's covalent radius from Cl2 bond length,46,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-native,Bengali,native,u3,CONCEPT,Origin and meaning of the term covalent radius,31,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-native,Bengali,native,u4,CONCEPT,Trend of covalent radius across a period,38,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-native,Bengali,native,u5,CONCEPT,Trend of covalent radius down a group,28,1
ch-5_covalent_radius,gpt-5.6-terra,bengali-native,Bengali,native,u6,STUDY_SUPPORT,Summary recap of key rules and takeaway,34,1
ch-5_covalent_radius,grok-4.3,bengali-native,Bengali,native,u1,CONCEPT,Definition of covalent radius,56,1
ch-5_covalent_radius,grok-4.3,bengali-native,Bengali,native,u2,EXAMPLE,Calculating covalent radius of chlorine,36,1
ch-5_covalent_radius,grok-4.3,bengali-native,Bengali,native,u3,EXAMPLE,Calculating covalent radius of hydrogen,16,1
ch-5_covalent_radius,grok-4.3,bengali-native,Bengali,native,u4,CONCEPT,Significance of covalent radius,34,1
ch-5_covalent_radius,grok-4.3,bengali-native,Bengali,native,u5,CONCEPT,Periodic trends of covalent radius,56,1
ch-5_covalent_radius,grok-4.3,bengali-native,Bengali,native,u6,STUDY_SUPPORT,Memory aid for periodic trends of atomic size,18,1
ch-5_covalent_radius,llama-4-maverick,bengali-native,Bengali,native,u1,CONCEPT,Definition and formula of covalent radius,51,1
ch-5_covalent_radius,llama-4-maverick,bengali-native,Bengali,native,u2,EXAMPLE,Calculation of the covalent radius of hydrogen,37,1
ch-5_covalent_radius,llama-4-maverick,bengali-native,Bengali,native,u3,EXAMPLE,Calculation of the covalent radius of chlorine,23,1
ch-5_covalent_radius,claude-sonnet-5,english,English,english,u1,CONCEPT,Definition and formula of covalent radius,32,2
ch-5_covalent_radius,claude-sonnet-5,english,English,english,u2,EXAMPLE,Calculation of the covalent radius of chlorine,59,2
ch-5_covalent_radius,claude-sonnet-5,english,English,english,u3,CONCEPT,Rationale for defining atomic radius via covalent bonding,53,1
ch-5_covalent_radius,claude-sonnet-5,english,English,english,u4,CONCEPT,Periodic trends of covalent radius across periods and down groups,44,1
ch-5_covalent_radius,claude-sonnet-5,english,English,english,u5,STUDY_SUPPORT,Key points recap for covalent radius,45,1
ch-5_covalent_radius,claude-sonnet-5,english,English,english,u6,STUDY_SUPPORT,Quick check practice question on bromine covalent radius,28,1
ch-5_covalent_radius,gemini-3.8-flash,english,English,english,u1,CONCEPT,Definition and measurement rationale of covalent radius,180,1
ch-5_covalent_radius,gemini-3.8-flash,english,English,english,u2,EXAMPLE,Worked calculation of covalent radius for a chlorine molecule,84,1
ch-5_covalent_radius,gemini-3.8-flash,english,English,english,u3,CONCEPT,Periodic trend of covalent radius down a group,51,1
ch-5_covalent_radius,gemini-3.8-flash,english,English,english,u4,CONCEPT,Periodic trend of covalent radius across a period,78,1
ch-5_covalent_radius,gemini-3.8-flash,english,English,english,u5,STUDY_SUPPORT,Summary review of covalent radius definition and trends,54,1
ch-5_covalent_radius,gpt-5.6-terra,english,English,english,u1,CONCEPT,Definition and explanation of covalent radius,84,1
ch-5_covalent_radius,gpt-5.6-terra,english,English,english,u2,EXAMPLE,Calculation of the covalent radius of chlorine from the internuclear distance in Cl₂,47,1
ch-5_covalent_radius,gpt-5.6-terra,english,English,english,u3,CONCEPT,Periodic trends of covalent radius across periods and down groups,55,1
ch-5_covalent_radius,gpt-5.6-terra,english,English,english,u4,CAVEAT,Qualification that covalent radius varies with bond order,60,1
ch-5_covalent_radius,gpt-5.6-terra,english,English,english,u5,STUDY_SUPPORT,Summary recap of the meaning of covalent radius,17,1
ch-5_covalent_radius,grok-4.3,english,English,english,u1,CONCEPT,Definition and rationale of covalent radius,121,1
ch-5_covalent_radius,grok-4.3,english,English,english,u2,EXAMPLE,Worked calculation of chlorine covalent radius,26,1
